thang|kdjendok|kdsatker|kddept|kdunit|kdprogram|kdgiat|kdoutput|kdlokasi|kdkabkota|kddekon|kdsoutput|kdkmpnen|kdskmpnen|kdakun|kdkppn|kdbeban|header1|header2|kdheader|noitem|nmitem|vol1|sat1|vol2|sat2|vol3|sat3|vol4|sat4|volkeg|satkeg|hargasat|jumlah|rphblokir
2026|01|015114|015|08|WA|4719|EBC|01|51|2|001|100|XC|522151|019|A|01||1|1|Peningkatan Kapasitas SDM|0.0||0||0||0||0.0||0|0|0
2026|01|015114|015|08|WA|4719|EBC|01|51|2|001|100|XC|522151|019|A|01|||2|Honor Narasumber|1.0|ORG|2|JAM|3|FREK|0||6.0|OJ|279000|1674000|0
2026|01|015114|015|08|WA|4719|EBC|01|51|2|001|100|XC|524113|019|A|01||1|1|Perjalanan Dinas dalam rangka Peningkatan Kapasitas SDM|0.0||0||0||0||0.0||0|0|0
2026|01|015114|015|08|WA|4719|EBC|01|51|2|001|100|XC|524113|019|A|01|||2|Transport Narasumber|1.0|ORG|3|FREK|0||0||3.0|OK|131667|395000|0
2026|01|015115|015|08|CD|6212|BMB|01|51|2|001|100| A|524113|019|A||||1|Transport Lokal|1.0|FREK|2|ORG|0|0|0||2.0|OK|131500|263000|0
2026|01|015115|015|08|CD|6212|FAC|01|51|2|001|100| A|521211|019|A||||1|KDM - Konsumsi Makan Panitia|4.0|ORG|2|MODUL|0||0||8.0|OK|47250|378000|0
2026|01|015115|015|08|CD|6212|FAC|01|51|2|001|100| A|521211|019|A||||2|KDM - Konsumsi Snack Panitia|4.0|ORG|2|MODUL|0||0||8.0|OK|19875|159000|0
2026|01|015115|015|08|CD|6212|FAC|01|51|2|001|100| A|521211|019|A||||3|KDM - Konsumsi Makan Peserta Satker|63.0|SATKR|1|ORG|2|MODUL|1|FREK|126.0|OK|47310|5961000|0
2026|01|015115|015|08|CD|6212|FAC|01|51|2|001|100| A|521211|019|A||||4|KDM - Konsumsi Snack Peserta Satker|63.0|SATKR|1|ORG|2|MODUL|1|FREK|126.0|OK|19921|2510000|0
2026|01|015115|015|08|CD|6212|FAH|01|51|2|001|100| A|521211|019|A||||1|KDM - Konsumsi Makan Peserta|126.0|SATKR|2|ORG|1|KEG|0||252.0|OK|47310|11922000|0
2026|01|015115|015|08|CD|6212|FAH|01|51|2|001|100| A|521211|019|A||||2|KDM - Konsumsi Snack Peserta|126.0|SATKR|2|ORG|1|KEG|0||252.0|OK|19921|5020000|0
2026|01|015115|015|08|CD|6212|FAH|01|51|2|001|100| A|521211|019|A||||3|KDM - Konsumsi Makan Narasumber dan Panitia|12.0|ORG|1|KEG|0||0||12.0|OK|47334|568000|0
2026|01|015115|015|08|CD|6212|FAH|01|51|2|001|100| A|521211|019|A||||4|KDM - Konsumsi Snack Narasumber dan Panitia|12.0|ORG|1|KEG|0||0||12.0|OK|19917|239000|0
2026|01|015115|015|08|CD|6212|FAL|01|51|2|004|100| A|521211|019|A||||1|KDM - Konsumsi Makan Peserta Unit|75.0|UNIT|2|ORG|2|KEG|0||300.0|OK|37650|11295000|0
2026|01|015115|015|08|CD|6212|FAL|01|51|2|004|100| A|521211|019|A||||2|KDM - Konsumsi Snack Peserta Unit|81.0|UNIT|2|ORG|2|KEG|0||324.0|OK|13281|4303000|0
2026|01|015115|015|08|CD|6212|FAL|01|51|2|004|100| A|521211|019|A||||3|KDM - Konsumsi Makan Peserta KPPN|10.0|ORG|2|KEG|1|KEG|0||20.0|OK|34850|697000|0
2026|01|015115|015|08|CD|6212|FAL|01|51|2|004|100| A|521211|019|A||||4|KDM- Konsumsi Snack Peserta KPPN|10.0|ORG|2|KEG|0||0||20.0|OK|13300|266000|0
